day_title,service_hour,identity_key,display_ref,lifecycle_status,current_status,removed_marker,source_authority_tier,source_titles,source_editions,source_locators,attestation_bucket,current_authority,valid_from,valid_to,derivation,attesting_sources
Great Thursday Eve,First Hour,rid_73f7d128f9f5b1e1bb13,"Ps 69:1,69:9 (LXX Ps 68:1; Ps 68:9)",candidate_current_pending_current_authority_check,current_working_source_not_coptic_reader_checked,,working_local_source,pierresaid Katameros API SQLite source bundled in repo,local repo snapshot of pierresaid Katameros API SQLite database,"out/data/pascha_day_hour_index.csv:row 114; source_ref=Ps 69:1,9; John 13:33-14:25; John 14:26-15:25; John 15:26-16:33; John 17:1-26",single_source_candidate,no scoped current authority confirmation,undated,,single_source_candidate,katameros_api_sqlite
Great Thursday Eve,First Hour,rid_773de5842dcd7f21c1c7,Jn 13:33-14:25,candidate_current_pending_current_authority_check,current_working_source_not_coptic_reader_checked,,working_local_source,pierresaid Katameros API SQLite source bundled in repo,local repo snapshot of pierresaid Katameros API SQLite database,"out/data/pascha_day_hour_index.csv:row 114; source_ref=Ps 69:1,9; John 13:33-14:25; John 14:26-15:25; John 15:26-16:33; John 17:1-26",single_source_candidate,no scoped current authority confirmation,undated,,single_source_candidate,katameros_api_sqlite
Great Thursday Eve,First Hour,rid_bab24240810a4c3ee83b,Jn 17:1-26,candidate_current_pending_current_authority_check,current_working_source_not_coptic_reader_checked,,working_local_source,pierresaid Katameros API SQLite source bundled in repo,local repo snapshot of pierresaid Katameros API SQLite database,"out/data/pascha_day_hour_index.csv:row 114; source_ref=Ps 69:1,9; John 13:33-14:25; John 14:26-15:25; John 15:26-16:33; John 17:1-26",single_source_candidate,no scoped current authority confirmation,undated,,single_source_candidate,katameros_api_sqlite
Great Thursday Eve,First Hour,rid_d2ef1aec8036b3eecd7d,Jn 15:26-16:33,candidate_current_pending_current_authority_check,current_working_source_not_coptic_reader_checked,,working_local_source,pierresaid Katameros API SQLite source bundled in repo,local repo snapshot of pierresaid Katameros API SQLite database,"out/data/pascha_day_hour_index.csv:row 114; source_ref=Ps 69:1,9; John 13:33-14:25; John 14:26-15:25; John 15:26-16:33; John 17:1-26",single_source_candidate,no scoped current authority confirmation,undated,,single_source_candidate,katameros_api_sqlite
Great Thursday Eve,First Hour,rid_e69055fe05d746b7a23e,Jn 14:26-15:25,candidate_current_pending_current_authority_check,current_working_source_not_coptic_reader_checked,,working_local_source,pierresaid Katameros API SQLite source bundled in repo,local repo snapshot of pierresaid Katameros API SQLite database,"out/data/pascha_day_hour_index.csv:row 114; source_ref=Ps 69:1,9; John 13:33-14:25; John 14:26-15:25; John 15:26-16:33; John 17:1-26",single_source_candidate,no scoped current authority confirmation,undated,,single_source_candidate,katameros_api_sqlite
Great Thursday Eve,Ninth Hour,rid_000333f2b55f4f89b928,Jer 9:7-11,historical_or_removed,historical_witness,,historical_printed_witness,St. Mary Ottawa Holy Pascha extracted text,"Lent 1734 A.M., 2018 A.D. eBook extracted text",out/sources/St_Mary_Ottawa_Katameros_Holy_Pascha_EN.txt:line 13076; source_ref=Jer 9:7-11,old_edition_only,historical source is witness only,historical witness,before current Coptic Reader fixture where fixture applies,old_edition_only,st_mary_ottawa_pascha
Great Thursday Eve,Ninth Hour,rid_3fef339e84720cf43736,Matt 26:47-58,candidate_current_pending_current_authority_check,current_working_source_not_coptic_reader_checked,,working_local_source,pierresaid Katameros API SQLite source bundled in repo,local repo snapshot of pierresaid Katameros API SQLite database,"out/data/pascha_day_hour_index.csv:row 121; source_ref=Ps 27:3,4; Ps 34:4,5; Matt 26:47-58; Mark 14:43-54; Luke 22:47-55; John 18:10-14",single_source_candidate,no scoped current authority confirmation,undated,,single_source_candidate,katameros_api_sqlite
Great Thursday Eve,Ninth Hour,rid_6d48106270b82e0e3bd4,Jer 9:6-10,candidate_current_pending_current_authority_check,current_working_source_not_coptic_reader_checked,,working_local_source,pierresaid Katameros API SQLite source bundled in repo,local repo snapshot of pierresaid Katameros API SQLite database,out/data/pascha_day_hour_index.csv:row 119; source_ref=Jer 9:6-10,single_source_candidate,no scoped current authority confirmation,undated,,single_source_candidate,katameros_api_sqlite
Great Thursday Eve,Ninth Hour,rid_881bb20c0cd652123171,Ezek 20:27-33,historical_or_removed,historical_witness,,historical_printed_witness,St. Mary Ottawa Holy Pascha extracted text,"Lent 1734 A.M., 2018 A.D. eBook extracted text",out/sources/St_Mary_Ottawa_Katameros_Holy_Pascha_EN.txt:line 9049; source_ref=Ezek 20:27-33,old_edition_only,historical source is witness only,historical witness,before current Coptic Reader fixture where fixture applies,old_edition_only,st_mary_ottawa_pascha
Great Thursday Eve,Ninth Hour,rid_9cb6d212470da10befe0,Mark 14:43-54,candidate_current_pending_current_authority_check,current_working_source_not_coptic_reader_checked,,working_local_source,pierresaid Katameros API SQLite source bundled in repo,local repo snapshot of pierresaid Katameros API SQLite database,"out/data/pascha_day_hour_index.csv:row 121; source_ref=Ps 27:3,4; Ps 34:4,5; Matt 26:47-58; Mark 14:43-54; Luke 22:47-55; John 18:10-14",single_source_candidate,no scoped current authority confirmation,undated,,single_source_candidate,katameros_api_sqlite
Great Thursday Eve,Ninth Hour,rid_b879c3ed81eee1a870e2,Lk 22:47-55,candidate_current_pending_current_authority_check,current_working_source_not_coptic_reader_checked,,working_local_source,pierresaid Katameros API SQLite source bundled in repo,local repo snapshot of pierresaid Katameros API SQLite database,"out/data/pascha_day_hour_index.csv:row 121; source_ref=Ps 27:3,4; Ps 34:4,5; Matt 26:47-58; Mark 14:43-54; Luke 22:47-55; John 18:10-14",single_source_candidate,no scoped current authority confirmation,undated,,single_source_candidate,katameros_api_sqlite
Great Thursday Eve,Ninth Hour,rid_ba5d92f2cccde70ce528,Ps 34:4-5 (LXX Ps 33:4-5),candidate_current_pending_current_authority_check,current_working_source_not_coptic_reader_checked,,working_local_source,pierresaid Katameros API SQLite source bundled in repo,local repo snapshot of pierresaid Katameros API SQLite database,"out/data/pascha_day_hour_index.csv:row 121; source_ref=Ps 27:3,4; Ps 34:4,5; Matt 26:47-58; Mark 14:43-54; Luke 22:47-55; John 18:10-14",single_source_candidate,no scoped current authority confirmation,undated,,single_source_candidate,katameros_api_sqlite
Great Thursday Eve,Ninth Hour,rid_be75fb5a12d73aea27b2,Ezek 21:33-37,candidate_current_pending_current_authority_check,current_working_source_not_coptic_reader_checked,,working_local_source,pierresaid Katameros API SQLite source bundled in repo,local repo snapshot of pierresaid Katameros API SQLite database,out/data/pascha_day_hour_index.csv:row 120; source_ref=Ezek 21:33-37,single_source_candidate,no scoped current authority confirmation,undated,,single_source_candidate,katameros_api_sqlite
Great Thursday Eve,Ninth Hour,rid_d81492ec89e2325d0531,Ps 27:3-4 (LXX Ps 26:3-4),candidate_current_pending_current_authority_check,current_working_source_not_coptic_reader_checked,,working_local_source,pierresaid Katameros API SQLite source bundled in repo,local repo snapshot of pierresaid Katameros API SQLite database,"out/data/pascha_day_hour_index.csv:row 121; source_ref=Ps 27:3,4; Ps 34:4,5; Matt 26:47-58; Mark 14:43-54; Luke 22:47-55; John 18:10-14",single_source_candidate,no scoped current authority confirmation,undated,,single_source_candidate,katameros_api_sqlite
Great Thursday Eve,Ninth Hour,rid_e6215706f1c6ecf05620,Jn 18:10-14,candidate_current_pending_current_authority_check,current_working_source_not_coptic_reader_checked,,working_local_source,pierresaid Katameros API SQLite source bundled in repo,local repo snapshot of pierresaid Katameros API SQLite database,"out/data/pascha_day_hour_index.csv:row 121; source_ref=Ps 27:3,4; Ps 34:4,5; Matt 26:47-58; Mark 14:43-54; Luke 22:47-55; John 18:10-14",single_source_candidate,no scoped current authority confirmation,undated,,single_source_candidate,katameros_api_sqlite
Great Thursday Eve,Sixth Hour,rid_1bd466dd3b9c1441c100,Mark 14:32-42,candidate_current_pending_current_authority_check,current_working_source_not_coptic_reader_checked,,working_local_source,pierresaid Katameros API SQLite source bundled in repo,local repo snapshot of pierresaid Katameros API SQLite database,out/data/pascha_day_hour_index.csv:row 118; source_ref=Ps 58:2; Ps 68:21; Matt 26:36-46; Mark 14:32-42; Luke 22:40-46; John 18:3-9,single_source_candidate,no scoped current authority confirmation,undated,,single_source_candidate,katameros_api_sqlite
Great Thursday Eve,Sixth Hour,rid_536eb23be781b53a4cd0,Ps 58:2 (LXX Ps 57:2),candidate_current_pending_current_authority_check,current_working_source_not_coptic_reader_checked,,working_local_source,pierresaid Katameros API SQLite source bundled in repo,local repo snapshot of pierresaid Katameros API SQLite database,out/data/pascha_day_hour_index.csv:row 118; source_ref=Ps 58:2; Ps 68:21; Matt 26:36-46; Mark 14:32-42; Luke 22:40-46; John 18:3-9,single_source_candidate,no scoped current authority confirmation,undated,,single_source_candidate,katameros_api_sqlite
Great Thursday Eve,Sixth Hour,rid_571eacc33855c99b5a88,Lk 22:40-46,candidate_current_pending_current_authority_check,current_working_source_not_coptic_reader_checked,,working_local_source,pierresaid Katameros API SQLite source bundled in repo,local repo snapshot of pierresaid Katameros API SQLite database,out/data/pascha_day_hour_index.csv:row 118; source_ref=Ps 58:2; Ps 68:21; Matt 26:36-46; Mark 14:32-42; Luke 22:40-46; John 18:3-9,single_source_candidate,no scoped current authority confirmation,undated,,single_source_candidate,katameros_api_sqlite
Great Thursday Eve,Sixth Hour,rid_5cdda0225a73ab9902d6,Jn 18:3-9,candidate_current_pending_current_authority_check,current_working_source_not_coptic_reader_checked,,working_local_source,pierresaid Katameros API SQLite source bundled in repo,local repo snapshot of pierresaid Katameros API SQLite database,out/data/pascha_day_hour_index.csv:row 118; source_ref=Ps 58:2; Ps 68:21; Matt 26:36-46; Mark 14:32-42; Luke 22:40-46; John 18:3-9,single_source_candidate,no scoped current authority confirmation,undated,,single_source_candidate,katameros_api_sqlite
Great Thursday Eve,Sixth Hour,rid_81b030906fd3b5f4e131,Matt 26:36-46,candidate_current_pending_current_authority_check,current_working_source_not_coptic_reader_checked,,working_local_source,pierresaid Katameros API SQLite source bundled in repo,local repo snapshot of pierresaid Katameros API SQLite database,out/data/pascha_day_hour_index.csv:row 118; source_ref=Ps 58:2; Ps 68:21; Matt 26:36-46; Mark 14:32-42; Luke 22:40-46; John 18:3-9,single_source_candidate,no scoped current authority confirmation,undated,,single_source_candidate,katameros_api_sqlite
Great Thursday Eve,Sixth Hour,rid_a4245be46930b4fccb8b,Ps 68:21 (LXX Ps 67:21),candidate_current_pending_current_authority_check,current_working_source_not_coptic_reader_checked,,working_local_source,pierresaid Katameros API SQLite source bundled in repo,local repo snapshot of pierresaid Katameros API SQLite database,out/data/pascha_day_hour_index.csv:row 118; source_ref=Ps 58:2; Ps 68:21; Matt 26:36-46; Mark 14:32-42; Luke 22:40-46; John 18:3-9,single_source_candidate,no scoped current authority confirmation,undated,,single_source_candidate,katameros_api_sqlite
Great Thursday Eve,Sixth Hour,rid_b938964452264e52d765,Ezek 22:23-28,candidate_current_pending_current_authority_check,current_working_source_not_coptic_reader_checked,,working_local_source,pierresaid Katameros API SQLite source bundled in repo,local repo snapshot of pierresaid Katameros API SQLite database,out/data/pascha_day_hour_index.csv:row 117; source_ref=Ezek 22:23-28,single_source_candidate,no scoped current authority confirmation,undated,,single_source_candidate,katameros_api_sqlite
Great Thursday Eve,Sixth Hour,rid_d9aa414c906f6cccaa02,Amos 3:1-11,historical_or_removed,historical_witness,,historical_printed_witness,St. Mary Ottawa Holy Pascha extracted text,"Lent 1734 A.M., 2018 A.D. eBook extracted text",out/sources/St_Mary_Ottawa_Katameros_Holy_Pascha_EN.txt:line 8861; source_ref=Amos 3:1-11,old_edition_only,historical source is witness only,historical witness,before current Coptic Reader fixture where fixture applies,old_edition_only,st_mary_ottawa_pascha
Great Thursday Eve,Third Hour,rid_3576dbba679c4d5bfd4c,Ezek 36:16-23,candidate_current_pending_current_authority_check,current_working_source_not_coptic_reader_checked,,working_local_source,pierresaid Katameros API SQLite source bundled in repo,local repo snapshot of pierresaid Katameros API SQLite database,out/data/pascha_day_hour_index.csv:row 115; source_ref=Ezek 36:16-23,single_source_candidate,no scoped current authority confirmation,undated,,single_source_candidate,katameros_api_sqlite
Great Thursday Eve,Third Hour,rid_4fc32b9f114c5f1160fd,Ps 108:1-2 (LXX Ps 107:1-2),candidate_current_pending_current_authority_check,current_working_source_not_coptic_reader_checked,,working_local_source,pierresaid Katameros API SQLite source bundled in repo,local repo snapshot of pierresaid Katameros API SQLite database,"out/data/pascha_day_hour_index.csv:row 116; source_ref=Ps 108:1,2; Matt 26:30-35; Mark 14:26-31; Luke 22:31-39; John 18:1,2",single_source_candidate,no scoped current authority confirmation,undated,,single_source_candidate,katameros_api_sqlite
Great Thursday Eve,Third Hour,rid_7bbf527f8f5e9506d796,Jn 18:1-2,candidate_current_pending_current_authority_check,current_working_source_not_coptic_reader_checked,,working_local_source,pierresaid Katameros API SQLite source bundled in repo,local repo snapshot of pierresaid Katameros API SQLite database,"out/data/pascha_day_hour_index.csv:row 116; source_ref=Ps 108:1,2; Matt 26:30-35; Mark 14:26-31; Luke 22:31-39; John 18:1,2",single_source_candidate,no scoped current authority confirmation,undated,,single_source_candidate,katameros_api_sqlite
Great Thursday Eve,Third Hour,rid_7e14e2f07af8158c8b9b,Mark 14:26-31,candidate_current_pending_current_authority_check,current_working_source_not_coptic_reader_checked,,working_local_source,pierresaid Katameros API SQLite source bundled in repo,local repo snapshot of pierresaid Katameros API SQLite database,"out/data/pascha_day_hour_index.csv:row 116; source_ref=Ps 108:1,2; Matt 26:30-35; Mark 14:26-31; Luke 22:31-39; John 18:1,2",single_source_candidate,no scoped current authority confirmation,undated,,single_source_candidate,katameros_api_sqlite
