day_title,service_hour,identity_key,display_ref,source_count,sources,source_titles,source_editions,source_locators,bucket,statuses,removed_marker,citation,attestation_note
Monday,Third Hour,rid_fcbca4c8026ae9ed4e8f,Jer 9:12-19,1,katameros_api_sqlite,pierresaid Katameros API SQLite source bundled in repo,local repo snapshot of pierresaid Katameros API SQLite database,out/data/pascha_day_hour_index.csv:row 6; source_ref=Jer 9:12-19,single_source_candidate,current_working_source_not_coptic_reader_checked,,"source_key=katameros_api_sqlite | source_title=pierresaid Katameros API SQLite source bundled in repo | source_edition=local repo snapshot of pierresaid Katameros API SQLite database | source_locator=out/data/pascha_day_hour_index.csv:row 6; source_ref=Jer 9:12-19 | source_file=out/data/pascha_day_hour_index.csv | source_row_id=6 | source_ref=Jer 9:12-19 | provenance=api extraction, replay using source_file and source_row_id",Single-source candidate retained with source citation. Not promoted to current Coptic Reader authority.
Monday Eve,Eleventh Hour,rid_11bd89b024291dd99c06,Mark 14:1-2,1,katameros_api_sqlite,pierresaid Katameros API SQLite source bundled in repo,local repo snapshot of pierresaid Katameros API SQLite database,out/data/pascha_day_hour_index.csv:row 27; source_ref=Ps 122:4; Mark 13:32-37; Mark 14:1-2,single_source_candidate,current_working_source_not_coptic_reader_checked,,"source_key=katameros_api_sqlite | source_title=pierresaid Katameros API SQLite source bundled in repo | source_edition=local repo snapshot of pierresaid Katameros API SQLite database | source_locator=out/data/pascha_day_hour_index.csv:row 27; source_ref=Ps 122:4; Mark 13:32-37; Mark 14:1-2 | source_file=out/data/pascha_day_hour_index.csv | source_row_id=27 | source_ref=Ps 122:4; Mark 13:32-37; Mark 14:1-2 | provenance=api extraction, replay using source_file and source_row_id",Single-source candidate retained with source citation. Not promoted to current Coptic Reader authority.
Monday Eve,Eleventh Hour,rid_4a330dc2a8ba000cae81,Ps 18:17-18 (LXX Ps 17:17-18),1,st_mary_ottawa_pascha,St. Mary Ottawa Holy Pascha extracted text,"Lent 1734 A.M., 2018 A.D. eBook extracted text",out/sources/St_Mary_Ottawa_Katameros_Holy_Pascha_EN.txt:line 2456; source_ref=Ps 18:17-18,old_edition_only,historical_witness,,"source_key=st_mary_ottawa_pascha | source_title=St. Mary Ottawa Holy Pascha extracted text | source_edition=Lent 1734 A.M., 2018 A.D. eBook extracted text | source_locator=out/sources/St_Mary_Ottawa_Katameros_Holy_Pascha_EN.txt:line 2456; source_ref=Ps 18:17-18 | source_file=out/sources/St_Mary_Ottawa_Katameros_Holy_Pascha_EN.txt | source_row_id=2456 | source_ref=Ps 18:17-18 | provenance=out/sources/St_Mary_Ottawa_Katameros_Holy_Pascha_EN.txt:2456",Historical printed witness retained for comparison. Not current authority where Coptic Reader fixture applies.
Monday Eve,Eleventh Hour,rid_84a2b9f4f6446d60c2e5,Mark 13:32-37,1,katameros_api_sqlite,pierresaid Katameros API SQLite source bundled in repo,local repo snapshot of pierresaid Katameros API SQLite database,out/data/pascha_day_hour_index.csv:row 27; source_ref=Ps 122:4; Mark 13:32-37; Mark 14:1-2,single_source_candidate,current_working_source_not_coptic_reader_checked,,"source_key=katameros_api_sqlite | source_title=pierresaid Katameros API SQLite source bundled in repo | source_edition=local repo snapshot of pierresaid Katameros API SQLite database | source_locator=out/data/pascha_day_hour_index.csv:row 27; source_ref=Ps 122:4; Mark 13:32-37; Mark 14:1-2 | source_file=out/data/pascha_day_hour_index.csv | source_row_id=27 | source_ref=Ps 122:4; Mark 13:32-37; Mark 14:1-2 | provenance=api extraction, replay using source_file and source_row_id",Single-source candidate retained with source citation. Not promoted to current Coptic Reader authority.
Monday Eve,Eleventh Hour,rid_a7c9f87ecffeebc70662,Mic 3:1-4,1,st_mary_ottawa_pascha,St. Mary Ottawa Holy Pascha extracted text,"Lent 1734 A.M., 2018 A.D. eBook extracted text",out/sources/St_Mary_Ottawa_Katameros_Holy_Pascha_EN.txt:line 2426; source_ref=Mic 3:1-4,old_edition_only,historical_witness,,"source_key=st_mary_ottawa_pascha | source_title=St. Mary Ottawa Holy Pascha extracted text | source_edition=Lent 1734 A.M., 2018 A.D. eBook extracted text | source_locator=out/sources/St_Mary_Ottawa_Katameros_Holy_Pascha_EN.txt:line 2426; source_ref=Mic 3:1-4 | source_file=out/sources/St_Mary_Ottawa_Katameros_Holy_Pascha_EN.txt | source_row_id=2426 | source_ref=Mic 3:1-4 | provenance=out/sources/St_Mary_Ottawa_Katameros_Holy_Pascha_EN.txt:2426",Historical printed witness retained for comparison. Not current authority where Coptic Reader fixture applies.
Monday Eve,Eleventh Hour,rid_b0b0b448d3e7cffda464,Ps 122:4 (LXX Ps 121:4),1,katameros_api_sqlite,pierresaid Katameros API SQLite source bundled in repo,local repo snapshot of pierresaid Katameros API SQLite database,out/data/pascha_day_hour_index.csv:row 27; source_ref=Ps 122:4; Mark 13:32-37; Mark 14:1-2,single_source_candidate,current_working_source_not_coptic_reader_checked,,"source_key=katameros_api_sqlite | source_title=pierresaid Katameros API SQLite source bundled in repo | source_edition=local repo snapshot of pierresaid Katameros API SQLite database | source_locator=out/data/pascha_day_hour_index.csv:row 27; source_ref=Ps 122:4; Mark 13:32-37; Mark 14:1-2 | source_file=out/data/pascha_day_hour_index.csv | source_row_id=27 | source_ref=Ps 122:4; Mark 13:32-37; Mark 14:1-2 | provenance=api extraction, replay using source_file and source_row_id",Single-source candidate retained with source citation. Not promoted to current Coptic Reader authority.
Monday Eve,Eleventh Hour,rid_c73b635100bd6b70fcc0,Amos 5:6-14,1,katameros_api_sqlite,pierresaid Katameros API SQLite source bundled in repo,local repo snapshot of pierresaid Katameros API SQLite database,out/data/pascha_day_hour_index.csv:row 26; source_ref=Amos 5:6-14,single_source_candidate,current_working_source_not_coptic_reader_checked,,"source_key=katameros_api_sqlite | source_title=pierresaid Katameros API SQLite source bundled in repo | source_edition=local repo snapshot of pierresaid Katameros API SQLite database | source_locator=out/data/pascha_day_hour_index.csv:row 26; source_ref=Amos 5:6-14 | source_file=out/data/pascha_day_hour_index.csv | source_row_id=26 | source_ref=Amos 5:6-14 | provenance=api extraction, replay using source_file and source_row_id",Single-source candidate retained with source citation. Not promoted to current Coptic Reader authority.
Monday Eve,Eleventh Hour,rid_fbe720df2033b694cf9b,Matt 17:19-23,1,st_mary_ottawa_pascha,St. Mary Ottawa Holy Pascha extracted text,"Lent 1734 A.M., 2018 A.D. eBook extracted text",out/sources/St_Mary_Ottawa_Katameros_Holy_Pascha_EN.txt:line 2461; source_ref=Matt 17:19-23,old_edition_only,historical_witness,,"source_key=st_mary_ottawa_pascha | source_title=St. Mary Ottawa Holy Pascha extracted text | source_edition=Lent 1734 A.M., 2018 A.D. eBook extracted text | source_locator=out/sources/St_Mary_Ottawa_Katameros_Holy_Pascha_EN.txt:line 2461; source_ref=Matt 17:19-23 | source_file=out/sources/St_Mary_Ottawa_Katameros_Holy_Pascha_EN.txt | source_row_id=2461 | source_ref=Matt 17:19-23 | provenance=out/sources/St_Mary_Ottawa_Katameros_Holy_Pascha_EN.txt:2461",Historical printed witness retained for comparison. Not current authority where Coptic Reader fixture applies.
Monday Eve,First Hour,rid_0f4e1a985963d3c3064d,Zech 1:1-6,1,katameros_api_sqlite,pierresaid Katameros API SQLite source bundled in repo,local repo snapshot of pierresaid Katameros API SQLite database,out/data/pascha_day_hour_index.csv:row 18; source_ref=Zech 1:1-6,single_source_candidate,current_working_source_not_coptic_reader_checked,,"source_key=katameros_api_sqlite | source_title=pierresaid Katameros API SQLite source bundled in repo | source_edition=local repo snapshot of pierresaid Katameros API SQLite database | source_locator=out/data/pascha_day_hour_index.csv:row 18; source_ref=Zech 1:1-6 | source_file=out/data/pascha_day_hour_index.csv | source_row_id=18 | source_ref=Zech 1:1-6 | provenance=api extraction, replay using source_file and source_row_id",Single-source candidate retained with source citation. Not promoted to current Coptic Reader authority.
Monday Eve,First Hour,rid_193f8aa3590344f358a1,Jn 12:20-36,1,st_mary_ottawa_pascha,St. Mary Ottawa Holy Pascha extracted text,"Lent 1734 A.M., 2018 A.D. eBook extracted text",out/sources/St_Mary_Ottawa_Katameros_Holy_Pascha_EN.txt:line 1857; source_ref=Jn 12:20-36,old_edition_only,historical_witness,,"source_key=st_mary_ottawa_pascha | source_title=St. Mary Ottawa Holy Pascha extracted text | source_edition=Lent 1734 A.M., 2018 A.D. eBook extracted text | source_locator=out/sources/St_Mary_Ottawa_Katameros_Holy_Pascha_EN.txt:line 1857; source_ref=Jn 12:20-36 | source_file=out/sources/St_Mary_Ottawa_Katameros_Holy_Pascha_EN.txt | source_row_id=1857 | source_ref=Jn 12:20-36 | provenance=out/sources/St_Mary_Ottawa_Katameros_Holy_Pascha_EN.txt:1857",Historical printed witness retained for comparison. Not current authority where Coptic Reader fixture applies.
Monday Eve,First Hour,rid_7b5fd9e4b5ebbde3fa09,"Ps 27:6,27:7 (LXX Ps 26:6; Ps 26:7)",1,st_mary_ottawa_pascha,St. Mary Ottawa Holy Pascha extracted text,"Lent 1734 A.M., 2018 A.D. eBook extracted text","out/sources/St_Mary_Ottawa_Katameros_Holy_Pascha_EN.txt:line 1850; source_ref=Ps 27:6,27:7",old_edition_only,historical_witness,,"source_key=st_mary_ottawa_pascha | source_title=St. Mary Ottawa Holy Pascha extracted text | source_edition=Lent 1734 A.M., 2018 A.D. eBook extracted text | source_locator=out/sources/St_Mary_Ottawa_Katameros_Holy_Pascha_EN.txt:line 1850; source_ref=Ps 27:6,27:7 | source_file=out/sources/St_Mary_Ottawa_Katameros_Holy_Pascha_EN.txt | source_row_id=1850 | source_ref=Ps 27:6,27:7 | provenance=out/sources/St_Mary_Ottawa_Katameros_Holy_Pascha_EN.txt:1850",Historical printed witness retained for comparison. Not current authority where Coptic Reader fixture applies.
Monday Eve,First Hour,rid_8e922bc2d7a15a18ebfb,Zeph 1:2-12,1,st_mary_ottawa_pascha,St. Mary Ottawa Holy Pascha extracted text,"Lent 1734 A.M., 2018 A.D. eBook extracted text",out/sources/St_Mary_Ottawa_Katameros_Holy_Pascha_EN.txt:line 1782; source_ref=Zeph 1:2-12,old_edition_only,historical_witness,,"source_key=st_mary_ottawa_pascha | source_title=St. Mary Ottawa Holy Pascha extracted text | source_edition=Lent 1734 A.M., 2018 A.D. eBook extracted text | source_locator=out/sources/St_Mary_Ottawa_Katameros_Holy_Pascha_EN.txt:line 1782; source_ref=Zeph 1:2-12 | source_file=out/sources/St_Mary_Ottawa_Katameros_Holy_Pascha_EN.txt | source_row_id=1782 | source_ref=Zeph 1:2-12 | provenance=out/sources/St_Mary_Ottawa_Katameros_Holy_Pascha_EN.txt:1782",Historical printed witness retained for comparison. Not current authority where Coptic Reader fixture applies.
