testament,book,chapter,matched_reading_ref,identity_key,occasion_id,occasion_short_label,season,service,hour,slot,status,attesting_edition
New Testament,Acts,27,Acts 27:42-44,rid_31aa9fef167c209304c7,abib-20-01,The Martyrdom of St. Theodore of Shotep,Annual / fixed or ordinary cycle,liturgy_acts,,liturgy_acts,current_public_or_local_reference,local repo snapshot of pierresaid Katameros API SQLite database
New Testament,Acts,27,Acts 27:42-44,rid_31aa9fef167c209304c7,amshir-25-01,"The Martyrdom of Sts. Archippus, Philemon and Lycia the Virgin",Annual / fixed or ordinary cycle,liturgy_acts,,liturgy_acts,current_public_or_local_reference,local repo snapshot of pierresaid Katameros API SQLite database
New Testament,Acts,27,Acts 27:42-44,rid_31aa9fef167c209304c7,amshir-28-01,"The Martyrdom of St. Theodore, the Roman",Annual / fixed or ordinary cycle,liturgy_acts,,liturgy_acts,current_public_or_local_reference,local repo snapshot of pierresaid Katameros API SQLite database
New Testament,Acts,27,Acts 27:42-44,rid_31aa9fef167c209304c7,babah-15-01,"The Martyrdom of Saint Panteleimon, the Physician",Annual / fixed or ordinary cycle,liturgy_acts,,liturgy_acts,current_public_or_local_reference,local repo snapshot of pierresaid Katameros API SQLite database
New Testament,Acts,27,Acts 27:42-44,rid_31aa9fef167c209304c7,babah-19-01,The Assembly of the Council of Antioch against Paul of Samosata,Annual / fixed or ordinary cycle,liturgy_acts,,liturgy_acts,current_public_or_local_reference,local repo snapshot of pierresaid Katameros API SQLite database
New Testament,Acts,27,Acts 27:42-44,rid_31aa9fef167c209304c7,baramhat-18-01,"The Martyrdom of St. Isidore, Friend of Sina the Soldier",Annual / fixed or ordinary cycle,liturgy_acts,,liturgy_acts,current_public_or_local_reference,local repo snapshot of pierresaid Katameros API SQLite database
New Testament,Acts,27,Acts 27:42-44,rid_31aa9fef167c209304c7,barmuda-2,Barmuda 2,Annual / fixed or ordinary cycle,liturgy_acts,,liturgy_acts,current_public_or_local_reference,local repo snapshot of pierresaid Katameros API SQLite database
New Testament,Acts,27,Acts 27:42-44,rid_31aa9fef167c209304c7,barmuda-20,Barmuda 20,Annual / fixed or ordinary cycle,liturgy_acts,,liturgy_acts,current_public_or_local_reference,local repo snapshot of pierresaid Katameros API SQLite database
New Testament,Acts,27,Acts 27:42-44,rid_31aa9fef167c209304c7,barmuda-24,Barmuda 24,Annual / fixed or ordinary cycle,liturgy_acts,,liturgy_acts,current_public_or_local_reference,local repo snapshot of pierresaid Katameros API SQLite database
New Testament,Acts,27,Acts 27:42-44,rid_31aa9fef167c209304c7,barmuda-26,Barmuda 26,Annual / fixed or ordinary cycle,liturgy_acts,,liturgy_acts,current_public_or_local_reference,local repo snapshot of pierresaid Katameros API SQLite database
New Testament,Acts,27,Acts 27:42-44,rid_31aa9fef167c209304c7,baunah-06-01,The Martyrdom of St. Theodore the Monk,Annual / fixed or ordinary cycle,liturgy_acts,,liturgy_acts,current_public_or_local_reference,local repo snapshot of pierresaid Katameros API SQLite database
New Testament,Acts,27,Acts 27:9-12,rid_afa8fd95553c99198f56,great-lent-jonah-nineveh-cycle,Great Lent/Jonah/Nineveh cycle,Great Lent,liturgy_acts,,liturgy_acts,current_public_or_local_reference,local repo snapshot of pierresaid Katameros API SQLite database
New Testament,Acts,27,Acts 27:9-12,rid_afa8fd95553c99198f56,tuesday-of-the-third-week-of-great-lent,Tuesday of the third week of Great Lent,Great Lent,Liturgy,,Acts of the Apostles,current_public_or_local_reference,local cache covering 2020 to 2035
New Testament,Acts,27,Acts 27:9-26,rid_d879624bb9c6c2501ed5,great-lent-jonah-nineveh-cycle,Great Lent/Jonah/Nineveh cycle,Great Lent,liturgy_acts,,liturgy_acts,current_public_or_local_reference,local repo snapshot of pierresaid Katameros API SQLite database
New Testament,Acts,27,Acts 27:9-26,rid_d879624bb9c6c2501ed5,saturday-of-the-sixth-week-of-great-lent,Saturday of the sixth week of Great Lent,Great Lent,Liturgy,,Acts of the Apostles,current_public_or_local_reference,local cache covering 2020 to 2035
New Testament,Acts,28,Acts 28:1-10,rid_19e4a5eed4b8f0ad9f77,great-lent-jonah-nineveh-cycle,Great Lent/Jonah/Nineveh cycle,Great Lent,liturgy_acts,,liturgy_acts,current_public_or_local_reference,local repo snapshot of pierresaid Katameros API SQLite database
New Testament,Acts,28,Acts 28:1-6,rid_2c2baf95a89bbcfaf288,abib-20-01,The Martyrdom of St. Theodore of Shotep,Annual / fixed or ordinary cycle,liturgy_acts,,liturgy_acts,current_public_or_local_reference,local repo snapshot of pierresaid Katameros API SQLite database
New Testament,Acts,28,Acts 28:1-6,rid_2c2baf95a89bbcfaf288,amshir-25-01,"The Martyrdom of Sts. Archippus, Philemon and Lycia the Virgin",Annual / fixed or ordinary cycle,liturgy_acts,,liturgy_acts,current_public_or_local_reference,local repo snapshot of pierresaid Katameros API SQLite database
New Testament,Acts,28,Acts 28:1-6,rid_2c2baf95a89bbcfaf288,amshir-28-01,"The Martyrdom of St. Theodore, the Roman",Annual / fixed or ordinary cycle,liturgy_acts,,liturgy_acts,current_public_or_local_reference,local repo snapshot of pierresaid Katameros API SQLite database
New Testament,Acts,28,Acts 28:1-6,rid_2c2baf95a89bbcfaf288,babah-15-01,"The Martyrdom of Saint Panteleimon, the Physician",Annual / fixed or ordinary cycle,liturgy_acts,,liturgy_acts,current_public_or_local_reference,local repo snapshot of pierresaid Katameros API SQLite database
New Testament,Acts,28,Acts 28:1-6,rid_2c2baf95a89bbcfaf288,babah-19-01,The Assembly of the Council of Antioch against Paul of Samosata,Annual / fixed or ordinary cycle,liturgy_acts,,liturgy_acts,current_public_or_local_reference,local repo snapshot of pierresaid Katameros API SQLite database
New Testament,Acts,28,Acts 28:1-6,rid_2c2baf95a89bbcfaf288,baramhat-18-01,"The Martyrdom of St. Isidore, Friend of Sina the Soldier",Annual / fixed or ordinary cycle,liturgy_acts,,liturgy_acts,current_public_or_local_reference,local repo snapshot of pierresaid Katameros API SQLite database
New Testament,Acts,28,Acts 28:1-6,rid_2c2baf95a89bbcfaf288,barmuda-2,Barmuda 2,Annual / fixed or ordinary cycle,liturgy_acts,,liturgy_acts,current_public_or_local_reference,local repo snapshot of pierresaid Katameros API SQLite database
New Testament,Acts,28,Acts 28:1-6,rid_2c2baf95a89bbcfaf288,barmuda-20,Barmuda 20,Annual / fixed or ordinary cycle,liturgy_acts,,liturgy_acts,current_public_or_local_reference,local repo snapshot of pierresaid Katameros API SQLite database
New Testament,Acts,28,Acts 28:1-6,rid_2c2baf95a89bbcfaf288,barmuda-24,Barmuda 24,Annual / fixed or ordinary cycle,liturgy_acts,,liturgy_acts,current_public_or_local_reference,local repo snapshot of pierresaid Katameros API SQLite database
New Testament,Acts,28,Acts 28:1-6,rid_2c2baf95a89bbcfaf288,barmuda-26,Barmuda 26,Annual / fixed or ordinary cycle,liturgy_acts,,liturgy_acts,current_public_or_local_reference,local repo snapshot of pierresaid Katameros API SQLite database
New Testament,Acts,28,Acts 28:1-6,rid_2c2baf95a89bbcfaf288,baunah-06-01,The Martyrdom of St. Theodore the Monk,Annual / fixed or ordinary cycle,liturgy_acts,,liturgy_acts,current_public_or_local_reference,local repo snapshot of pierresaid Katameros API SQLite database
New Testament,Acts,28,Acts 28:1-6,rid_2c2baf95a89bbcfaf288,great-lent-jonah-nineveh-cycle,Great Lent/Jonah/Nineveh cycle,Great Lent,liturgy_acts,,liturgy_acts,current_public_or_local_reference,local repo snapshot of pierresaid Katameros API SQLite database
New Testament,Acts,28,Acts 28:1-6,rid_2c2baf95a89bbcfaf288,thursday-of-the-third-week-of-great-lent,Thursday of the third week of Great Lent,Great Lent,Liturgy,,Acts of the Apostles,current_public_or_local_reference,local cache covering 2020 to 2035
New Testament,Acts,28,Acts 28:11-31,rid_d7b3f65948587b407146,great-lent-jonah-nineveh-cycle,Great Lent/Jonah/Nineveh cycle,Great Lent,liturgy_acts,,liturgy_acts,current_public_or_local_reference,local repo snapshot of pierresaid Katameros API SQLite database
New Testament,Acts,28,Acts 28:11-31,rid_d7b3f65948587b407146,palm-sunday,Palm Sunday,Annual / fixed or ordinary cycle,Liturgy,,Acts of the Apostles,current_public_or_local_reference,local cache covering 2020 to 2035
New Testament,Acts,28,Acts 28:11-31,rid_d7b3f65948587b407146,palm-sunday,Palm Sunday,Pascha / Holy Week,Liturgy,Liturgy,Acts,current_working_source_not_coptic_reader_checked,local repo snapshot of pierresaid Katameros API SQLite database
New Testament,Acts,28,Acts 28:11-31,rid_d7b3f65948587b407146,palm-sunday,palm_sunday,Special service,liturgy_readings,,liturgy_readings,current_public_or_local_reference,local package snapshot
New Testament,Acts,28,Acts 28:7-11,rid_f65367c715a23cee7451,great-lent-jonah-nineveh-cycle,Great Lent/Jonah/Nineveh cycle,Great Lent,liturgy_acts,,liturgy_acts,current_public_or_local_reference,local repo snapshot of pierresaid Katameros API SQLite database
New Testament,Acts,28,Acts 28:7-11,rid_f65367c715a23cee7451,wednesday-of-the-third-week-of-great-lent,Wednesday of the third week of Great Lent,Great Lent,Liturgy,,Acts of the Apostles,current_public_or_local_reference,local cache covering 2020 to 2035
New Testament,Acts,2,Acts 2:1-21,rid_17a5ec4e49dad7f3d1fd,holy-fifty-days-pentecost-cycle,Holy Fifty Days/Pentecost cycle,Holy Fifty Days,liturgy_acts,,liturgy_acts,current_public_or_local_reference,local repo snapshot of pierresaid Katameros API SQLite database
New Testament,Acts,2,Acts 2:1-21,rid_17a5ec4e49dad7f3d1fd,pentecost,Pentecost,Holy Fifty Days,Liturgy,,Acts of the Apostles,current_public_or_local_reference,local cache covering 2020 to 2035
New Testament,Acts,2,Acts 2:14-21,rid_b116e8a71eb5ff438db2,the-first-sunday-of-nasie,The first Sunday of Nasie,Annual / fixed or ordinary cycle,Liturgy,,Acts of the Apostles,current_public_or_local_reference,local cache covering 2020 to 2035
New Testament,Acts,2,Acts 2:14-21,rid_b116e8a71eb5ff438db2,al-nasi-01-01,The Departure of St. Eutychus,Annual / fixed or ordinary cycle,liturgy_acts,,liturgy_acts,current_public_or_local_reference,local repo snapshot of pierresaid Katameros API SQLite database
New Testament,Acts,2,Acts 2:22-35,rid_c589f54f8cf23d11b4d4,holy-fifty-days-pentecost-cycle,Holy Fifty Days/Pentecost cycle,Holy Fifty Days,liturgy_acts,,liturgy_acts,current_public_or_local_reference,local repo snapshot of pierresaid Katameros API SQLite database
New Testament,Acts,2,Acts 2:22-35,rid_c589f54f8cf23d11b4d4,the-feast-of-resurrection,The Feast of Resurrection,Annual / fixed or ordinary cycle,Liturgy,,Acts of the Apostles,current_public_or_local_reference,local cache covering 2020 to 2035
New Testament,Acts,2,Acts 2:22-36,rid_89b358202e49ec02bcb4,kiyahk-23-01,"The Departure of David, the Prophet and King",Annual / fixed or ordinary cycle,liturgy_acts,,liturgy_acts,current_public_or_local_reference,local repo snapshot of pierresaid Katameros API SQLite database
New Testament,Acts,2,Acts 2:22-47,rid_89b228ba09722638a4c1,myron-consecration,myron_consecration,Special service,liturgy,,liturgy,current_public_or_local_reference,local package snapshot
New Testament,Acts,2,Acts 2:38-45,rid_8b6eb57e5e7071efa6b0,the-third-sunday-of-toba,The third Sunday of Toba,Annual / fixed or ordinary cycle,Liturgy,,Acts of the Apostles,current_public_or_local_reference,local cache covering 2020 to 2035
New Testament,Acts,2,Acts 2:38-45,rid_8b6eb57e5e7071efa6b0,tubah-03-01,The Commemoration of the Slain Children of Bethlehem by the Order of King Herod,Annual / fixed or ordinary cycle,liturgy_acts,,liturgy_acts,current_public_or_local_reference,local repo snapshot of pierresaid Katameros API SQLite database
New Testament,Acts,2,Acts 2:42-3,rid_861283882dce98f3f02f,great-lent-jonah-nineveh-cycle,Great Lent/Jonah/Nineveh cycle,Great Lent,liturgy_acts,,liturgy_acts,current_public_or_local_reference,local repo snapshot of pierresaid Katameros API SQLite database
New Testament,Acts,2,Acts 2:42-3:9,rid_a66590c87924267cbcd0,friday-of-the-first-week-of-great-lent,Friday of the first week of Great Lent,Great Lent,Liturgy,,Acts of the Apostles,current_public_or_local_reference,local cache covering 2020 to 2035
New Testament,Acts,3,Acts 3:1-10,rid_341f4f6da699ffb7dd5b,myron-consecration,myron_consecration,Special service,liturgy,,liturgy,current_public_or_local_reference,local package snapshot
New Testament,Acts,3,Acts 3:1-16,rid_42bcad632d476e0dd6b7,abib-16-01,"The Departure of St. John, of the Golden Gospel",Annual / fixed or ordinary cycle,Liturgy,,Acts of the Apostles,current_public_or_local_reference,local cache covering 2020 to 2035
New Testament,Acts,3,Acts 3:1-16,rid_42bcad632d476e0dd6b7,abib-16-01,"The Departure of St. John, of the Golden Gospel",Annual / fixed or ordinary cycle,liturgy_acts,,liturgy_acts,current_public_or_local_reference,local repo snapshot of pierresaid Katameros API SQLite database
New Testament,Acts,3,Acts 3:1-16,rid_42bcad632d476e0dd6b7,abib-18-01,"The Martyrdom of St. James the Apostle, Bishop of Jerusalem",Annual / fixed or ordinary cycle,Liturgy,,Acts of the Apostles,current_public_or_local_reference,local cache covering 2020 to 2035
New Testament,Acts,3,Acts 3:1-16,rid_42bcad632d476e0dd6b7,abib-18-01,"The Martyrdom of St. James the Apostle, Bishop of Jerusalem",Annual / fixed or ordinary cycle,liturgy_acts,,liturgy_acts,current_public_or_local_reference,local repo snapshot of pierresaid Katameros API SQLite database
New Testament,Acts,3,Acts 3:1-16,rid_42bcad632d476e0dd6b7,abib-29-01,"The Commemoration of the Translocation of the Relics of St. Andrew, the Apostle",Annual / fixed or ordinary cycle,Liturgy,,Acts of the Apostles,current_public_or_local_reference,local cache covering 2020 to 2035
New Testament,Acts,3,Acts 3:1-16,rid_42bcad632d476e0dd6b7,abib-29-01,"The Commemoration of the Translocation of the Relics of St. Andrew, the Apostle",Annual / fixed or ordinary cycle,liturgy_acts,,liturgy_acts,current_public_or_local_reference,local repo snapshot of pierresaid Katameros API SQLite database
New Testament,Acts,3,Acts 3:1-16,rid_42bcad632d476e0dd6b7,abib-05-01,"The Martyrdom of Sts. Peter and Paul, the Apostles",Annual / fixed or ordinary cycle,liturgy_acts,,liturgy_acts,current_public_or_local_reference,local repo snapshot of pierresaid Katameros API SQLite database
New Testament,Acts,3,Acts 3:1-16,rid_42bcad632d476e0dd6b7,abib-05-01,"The Martyrdom of Sts. Peter and Paul, the Apostles",Annual / fixed or ordinary cycle,Liturgy,,Acts of the Apostles,current_public_or_local_reference,local cache covering 2020 to 2035
New Testament,Acts,3,Acts 3:1-16,rid_42bcad632d476e0dd6b7,al-nasi-01-01,The Departure of St. Eutychus,Annual / fixed or ordinary cycle,liturgy_acts,,liturgy_acts,current_public_or_local_reference,local repo snapshot of pierresaid Katameros API SQLite database
New Testament,Acts,3,Acts 3:1-16,rid_42bcad632d476e0dd6b7,amshir-10-01,"The Martyrdom of St. James the Apostle, Son of Alphaeus",Annual / fixed or ordinary cycle,Liturgy,,Acts of the Apostles,current_public_or_local_reference,local cache covering 2020 to 2035
New Testament,Acts,3,Acts 3:1-16,rid_42bcad632d476e0dd6b7,amshir-10-01,"The Martyrdom of St. James the Apostle, Son of Alphaeus",Annual / fixed or ordinary cycle,liturgy_acts,,liturgy_acts,current_public_or_local_reference,local repo snapshot of pierresaid Katameros API SQLite database
New Testament,Acts,3,Acts 3:1-16,rid_42bcad632d476e0dd6b7,amshir-21-01,The Commemoration of the Virgin St. Mary,Annual / fixed or ordinary cycle,Liturgy,,Acts of the Apostles,current_public_or_local_reference,local cache covering 2020 to 2035
New Testament,Acts,3,Acts 3:1-16,rid_42bcad632d476e0dd6b7,amshir-21-01,The Commemoration of the Virgin St. Mary,Annual / fixed or ordinary cycle,liturgy_acts,,liturgy_acts,current_public_or_local_reference,local repo snapshot of pierresaid Katameros API SQLite database
New Testament,Acts,3,Acts 3:1-16,rid_42bcad632d476e0dd6b7,amshir-29-01,"The Martyrdom of St. Polycarp, Bishop of Smyrna",Annual / fixed or ordinary cycle,Liturgy,,Acts of the Apostles,current_public_or_local_reference,local cache covering 2020 to 2035
New Testament,Acts,3,Acts 3:1-16,rid_42bcad632d476e0dd6b7,amshir-29-01,"The Martyrdom of St. Polycarp, Bishop of Smyrna",Annual / fixed or ordinary cycle,liturgy_acts,,liturgy_acts,current_public_or_local_reference,local repo snapshot of pierresaid Katameros API SQLite database
New Testament,Acts,3,Acts 3:1-16,rid_42bcad632d476e0dd6b7,baramhat-08-01,"The Martyrdom of St. Matthias, the apostle",Annual / fixed or ordinary cycle,liturgy_acts,,liturgy_acts,current_public_or_local_reference,local repo snapshot of pierresaid Katameros API SQLite database
